date,month,data_source,cpi
2026-02-06,2026-02,2026_02.csv,133.098691
2026-02-07,2026-02,2026_02.csv,132.77823
2026-02-08,2026-02,2026_02.csv,132.779178
2026-02-09,2026-02,2026_02.csv,132.76954
2026-02-10,2026-02,2026_02.csv,132.728697
2026-02-11,2026-02,2026_02.csv,132.690256
2026-02-12,2026-02,2026_02.csv,132.526507
2026-02-13,2026-02,2026_02.csv,132.52888
2026-02-14,2026-02,2026_02.csv,132.397004
2026-02-15,2026-02,2026_02.csv,132.409621
2026-02-16,2026-02,2026_02.csv,132.409951
2026-02-17,2026-02,2026_02.csv,132.411814
2026-02-18,2026-02,2026_02.csv,132.414533
2026-02-19,2026-02,2026_02.csv,132.166319
2026-02-20,2026-02,2026_02.csv,132.123608
2026-02-21,2026-02,2026_02.csv,132.038167
2026-02-22,2026-02,2026_02.csv,131.966328
2026-02-23,2026-02,2026_02.csv,131.963201
2026-02-24,2026-02,2026_02.csv,131.961066
2026-02-25,2026-02,2026_02.csv,131.931207
2026-02-26,2026-02,2026_02.csv,131.935748
2026-02-27,2026-02,2026_02.csv,131.922127
2026-02-28,2026-02,2026_02.csv,131.869879
2026-03-01,2026-03,2026_03.csv,131.80029
2026-03-02,2026-03,2026_03.csv,132.097596
2026-03-03,2026-03,2026_03.csv,132.075034
2026-03-04,2026-03,2026_03.csv,131.957489
2026-03-05,2026-03,2026_03.csv,132.041795
2026-03-06,2026-03,2026_03.csv,131.354764
2026-03-07,2026-03,2026_03.csv,131.257564
2026-03-08,2026-03,2026_03.csv,131.245841
2026-03-09,2026-03,2026_03.csv,131.262568
2026-03-10,2026-03,2026_03.csv,131.273458
2026-03-11,2026-03,2026_03.csv,131.275399
2026-03-12,2026-03,Forward Fill,131.275399
2026-03-13,2026-03,2026_03.csv,131.2622
2026-03-14,2026-03,2026_03.csv,130.908733
2026-03-15,2026-03,2026_03.csv,131.190005
2026-03-16,2026-03,2026_03.csv,131.126515
2026-03-17,2026-03,2026_03.csv,130.835206
2026-03-18,2026-03,2026_03.csv,130.775572
2026-03-19,2026-03,2026_03.csv,130.735531
2026-03-20,2026-03,2026_03.csv,130.700453
2026-03-21,2026-03,2026_03.csv,130.714299
2026-03-22,2026-03,2026_03.csv,130.720723
2026-03-23,2026-03,2026_03.csv,130.723201
2026-03-24,2026-03,2026_03.csv,130.705631
2026-03-25,2026-03,2026_03.csv,130.688281
2026-03-26,2026-03,2026_03.csv,130.686437
2026-03-27,2026-03,2026_03.csv,130.675419
2026-03-28,2026-03,2026_03.csv,130.664442
2026-03-29,2026-03,2026_03.csv,130.267684
2026-03-30,2026-03,2026_03.csv,130.294198
2026-03-31,2026-03,2026_03.csv,130.281326
2026-04-01,2026-04,2026_04.csv,130.59899
2026-04-02,2026-04,2026_04.csv,130.592881
2026-04-03,2026-04,2026_04.csv,130.591776
2026-04-04,2026-04,2026_04.csv,130.585065
2026-04-05,2026-04,2026_04.csv,130.525693
2026-04-06,2026-04,2026_04.csv,130.782105
2026-04-07,2026-04,2026_04.csv,130.79382
2026-04-08,2026-04,2026_04.csv,130.643612
2026-04-09,2026-04,2026_04.csv,130.575125
2026-04-10,2026-04,2026_04.csv,130.019971
2026-04-11,2026-04,2026_04.csv,130.031483
2026-04-12,2026-04,2026_04.csv,130.040047
2026-04-13,2026-04,2026_04.csv,130.028337
2026-04-14,2026-04,2026_04.csv,129.917347
2026-04-15,2026-04,2026_04.csv,129.850708
2026-04-16,2026-04,2026_04.csv,129.87342
2026-04-17,2026-04,2026_04.csv,129.866605
2026-04-18,2026-04,2026_04.csv,129.810018
2026-04-19,2026-04,2026_04.csv,129.807273
2026-04-20,2026-04,2026_04.csv,129.805548
2026-04-21,2026-04,2026_04.csv,129.770939
2026-04-22,2026-04,2026_04.csv,129.734812
2026-04-23,2026-04,2026_04.csv,129.712362
2026-04-24,2026-04,2026_04.csv,129.741502
2026-04-25,2026-04,2026_04.csv,129.698623
2026-04-26,2026-04,2026_04.csv,129.699166
