id_producto,producto,proveedor,categoria,Govt Cat.,,,,,,,,,,,,,,
10884282253471,Avena Instantánea La Suprema 700 Gr,La Suprema,Avena Instantanea,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884848418975,Galleta Wafer Mabels Chocolate 100 Gr,Nestlé,Galleta Wafer,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884848550047,Galleta Wafer Mabels Vainilla 100 Gr,Nestlé,Galleta Wafer,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884848648351,Galleta Wafer Mabels Coco 100 Gr,Nestle,Galleta Mabels,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10889419554975,Salchicha Viena Roja Sofia 1 Kg,Sofia,Salchicha Viena,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10889419587743,Nuggets Dino Sofia 1 Kg,Sofia,Nuggets Dino,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10889419653279,Leche Condesada Mococa 395 Gr,Fidalga,Leche Condesada,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10889419751583,Hamburguesas Friburger Bolsa x12,Fridosa,Hamburguesa,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10889589031071,Detergente en Polvo Limon Bristar 3.8 Kg,Bristar,Detergente,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889589948575,Detergente Polvo Bristar 2 Kg,Bristar,Detergente,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889590472863,Lavandina Bristar Botella 3.8 Lt,Bristar,Lavandina,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889594175647,Detergente Polvo Floral Pulpín 2 Kg,Pulpín,Detergente Polvo Floral,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889594699935,Detergente Polvo Floral Pulpín 3.8 Kg,Pulpín,Detergente Polvo Floral,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889635954847,Espuma Rey Momo 500 Ml,Fidalga,Espuma,Recreaci√≥n y Cultura,,,,,,,,,,,,,,
10889865527455,Goma Mogul Extra Acido 60 Gr,Fidalga,Goma Mogul,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889867329695,Goma Mogul Sandia Extreme 50 Gr,Fidalga,Goma Mogul,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889869197471,Goma Mogul Jelly Beans 50 Gr,Arcor,Goma Mogul,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889869721759,Saladix Picadix Arcor 120 Gr,Arcor,Saladix,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889870246047,Saladix Chizzidix Arcor 150 Gr,Arcor,Saladix Chizzidix,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889871130783,Saladix Picaña Arcor 150 Gr,Arcor,Saladix Picaña,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889871589535,Saladix Pops Arcor 170 Gr,Arcor,Saladix Pops,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889871818911,Galleta Surtida Diversion Arcor 400 Gr,Arcor,Galleta Surtida,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889877291167,Detergente Bolivar Limón 3.8 Kg,Bolivar,Detergente,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889877356703,Detergente Matic 700 Gr,Bolivar,Detergente Matic,"Muebles, Bienes y Servicios Dom√©sticos",,,,,,,,,,,,,,
10889878339743,Crema de Leche Nestle 300 Gr,Nestlé,Crema de Leche,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889878896799,Leche Evaporada Gloria 390 Gr,Gloria,Leche Evaporada,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889879683231,Leche Chocolatada Delizia 120 Ml,Delizia,Leche Chocolatada,Alimentos y Bebidas No Alcoh√≥licas,,,,,,,,,,,,,,
10889982673055,Six Pack Cerveza Amstel Lager Lata 269 Ml,BBO,Cerveza Amstel,Bebidas Alcoh√≥licas y Tabaco,,,,,,,,,,,,,,
10889983099039,Globos de Agua Zemar,Zemar,Globos de Agua,Recreaci√≥n y Cultura,,,,,,,,,,,,,,
10889983295647,Chisguete Space Water,Fidalga,Space Water,Recreaci√≥n y Cultura,,,,,,,,,,,,,,
10889983426719,Corneta Bubuzela Chica,Fidalga,Corneta,Recreaci√≥n y Cultura,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
