date,month,data_source,cpi
2026-02-06,2026-02,2026_02.csv,130.525661
2026-02-07,2026-02,2026_02.csv,130.472835
2026-02-08,2026-02,2026_02.csv,130.407662
2026-02-09,2026-02,2026_02.csv,130.410615
2026-02-10,2026-02,2026_02.csv,130.318397
2026-02-11,2026-02,2026_02.csv,130.327978
2026-02-12,2026-02,2026_02.csv,130.261734
2026-02-13,2026-02,2026_02.csv,130.247566
2026-02-14,2026-02,2026_02.csv,130.151611
2026-02-15,2026-02,2026_02.csv,130.13157
2026-02-16,2026-02,2026_02.csv,130.140198
2026-02-17,2026-02,2026_02.csv,130.138341
2026-02-18,2026-02,2026_02.csv,130.140547
2026-02-19,2026-02,2026_02.csv,130.120076
2026-02-20,2026-02,2026_02.csv,130.108718
2026-02-21,2026-02,2026_02.csv,130.11077
2026-02-22,2026-02,2026_02.csv,130.101276
2026-02-23,2026-02,2026_02.csv,130.13136
2026-02-24,2026-02,2026_02.csv,130.116315
2026-02-25,2026-02,2026_02.csv,129.850851
2026-02-26,2026-02,2026_02.csv,129.893015
2026-02-27,2026-02,2026_02.csv,129.892637
2026-02-28,2026-02,2026_02.csv,129.879761
2026-03-01,2026-03,2026_03.csv,129.796294
2026-03-02,2026-03,2026_03.csv,130.025715
2026-03-03,2026-03,2026_03.csv,129.746689
2026-03-04,2026-03,2026_03.csv,129.769413
2026-03-05,2026-03,2026_03.csv,129.621418
2026-03-06,2026-03,2026_03.csv,129.606697
2026-03-07,2026-03,2026_03.csv,129.27762
2026-03-08,2026-03,2026_03.csv,129.270725
2026-03-09,2026-03,2026_03.csv,129.27445
2026-03-10,2026-03,2026_03.csv,129.153476
2026-03-11,2026-03,2026_03.csv,129.143146
2026-03-12,2026-03,Forward Fill,129.143146
2026-03-13,2026-03,2026_03.csv,128.75912
2026-03-14,2026-03,2026_03.csv,128.754106
2026-03-15,2026-03,2026_03.csv,128.78048
2026-03-16,2026-03,2026_03.csv,128.798235
2026-03-17,2026-03,2026_03.csv,128.811938
2026-03-18,2026-03,2026_03.csv,128.741901
2026-03-19,2026-03,2026_03.csv,128.743362
2026-03-20,2026-03,2026_03.csv,128.670001
2026-03-21,2026-03,2026_03.csv,128.606353
2026-03-22,2026-03,2026_03.csv,128.615533
2026-03-23,2026-03,2026_03.csv,128.652723
2026-03-24,2026-03,2026_03.csv,128.623322
2026-03-25,2026-03,2026_03.csv,128.531587
2026-03-26,2026-03,2026_03.csv,128.450338
2026-03-27,2026-03,2026_03.csv,128.260238
2026-03-28,2026-03,2026_03.csv,128.28691
2026-03-29,2026-03,2026_03.csv,128.284373
2026-03-30,2026-03,2026_03.csv,128.341868
2026-03-31,2026-03,2026_03.csv,128.714042
2026-04-01,2026-04,2026_04.csv,128.61853
2026-04-02,2026-04,2026_04.csv,128.619712
2026-04-03,2026-04,2026_04.csv,128.624778
2026-04-04,2026-04,2026_04.csv,128.653197
2026-04-05,2026-04,2026_04.csv,128.659317
2026-04-06,2026-04,2026_04.csv,128.65882
2026-04-07,2026-04,2026_04.csv,128.657721
2026-04-08,2026-04,2026_04.csv,128.058492
2026-04-09,2026-04,2026_04.csv,127.954529
2026-04-10,2026-04,2026_04.csv,127.766624
2026-04-11,2026-04,2026_04.csv,127.599879
2026-04-12,2026-04,2026_04.csv,127.708898
2026-04-13,2026-04,2026_04.csv,127.716098
2026-04-14,2026-04,2026_04.csv,127.567606
2026-04-15,2026-04,2026_04.csv,127.450172
2026-04-16,2026-04,2026_04.csv,127.410715
2026-04-17,2026-04,2026_04.csv,127.348124
2026-04-18,2026-04,2026_04.csv,127.348167
2026-04-19,2026-04,2026_04.csv,127.32233
2026-04-20,2026-04,2026_04.csv,127.317382
2026-04-21,2026-04,2026_04.csv,127.23846
2026-04-22,2026-04,2026_04.csv,127.255867
2026-04-23,2026-04,2026_04.csv,127.240899
2026-04-24,2026-04,2026_04.csv,127.20611
2026-04-25,2026-04,2026_04.csv,127.165319
2026-04-26,2026-04,2026_04.csv,127.09828
